method,dataset,token_budget,protocol,train_pos,test_pos,negative_set,llm_pool,n_train_neg,n_train_pos,detector,scope,n_test_neg,n_test_pos,test_neg_score_mean,test_pos_score_mean,test_neg_score_median,test_pos_score_median,AUROC,AUPR,TPR@5FPR
VisionZIP,VQAv2_MC,32,base_sanity,base,base,clean_clip_random_clip,image,1000,500,all_level_fused,fused,1000,500,0.06313091720075016,4.325276739766661,-0.023079016872631735,4.101952759615234,0.994712,0.9891125090234796,0.974
VisionZIP,VQAv2_MC,32,fata_unseen_base_dir,base,fata,clean_clip_random_clip,image,1000,500,visual_trajectory,stage_trajectory,1000,500,-0.024492243659388093,4.197914388071382,-0.024589467625835318,4.111203079454697,0.998962,0.9977069881130217,1.0
VisionZIP,VQAv2_MC,32,fata_unseen_base_dir,base,fata,clean_clip_random_clip,image,1000,500,projector_trajectory,stage_trajectory,1000,500,0.0903027787601527,1.075066344296434,-0.03039491236217476,0.8177194556307443,0.733462,0.5840295910774502,0.186
VisionZIP,VQAv2_MC,32,fata_unseen_base_dir,base,fata,clean_clip_random_clip,image,1000,500,llm_trajectory,stage_trajectory,1000,500,0.09684523447931412,0.9183883630950936,-0.07885242084067111,0.5644070078673442,0.728556,0.5660280292986702,0.164
VisionZIP,VQAv2_MC,32,fata_unseen_base_dir,base,fata,clean_clip_random_clip,image,1000,500,all_level_fused,fused,1000,500,0.06313091720075016,2.4030307116312932,-0.023079016872631735,2.245772117785196,0.9474440000000001,0.884947941077757,0.64
VisionZIP,VQAv2_MC,32,fata_aware,fata,fata,clean_clip_random_clip,image,1000,500,visual_trajectory,stage_trajectory,1000,500,0.09095638229060063,3.8167695723995494,0.024877211184870317,3.8315718032582238,0.9961679999999999,0.9910492175728673,0.996
VisionZIP,VQAv2_MC,32,fata_aware,fata,fata,clean_clip_random_clip,image,1000,500,projector_trajectory,stage_trajectory,1000,500,0.15080478431412778,1.2050682229905973,-0.02580021923704235,0.8573680691066403,0.7439739999999999,0.5928372662542865,0.192
VisionZIP,VQAv2_MC,32,fata_aware,fata,fata,clean_clip_random_clip,image,1000,500,llm_trajectory,stage_trajectory,1000,500,0.09450752459366372,0.9314866394745325,-0.09959892297030339,0.6010573839178405,0.733908,0.5621078682965156,0.162
VisionZIP,VQAv2_MC,32,fata_aware,fata,fata,clean_clip_random_clip,image,1000,500,all_level_fused,fused,1000,500,0.1290240934667888,2.2842515774652377,0.008562251416253672,2.1099911449987494,0.928374,0.8423483622436697,0.5
VisionZIP,VQAv2_Open,64,base_sanity,base,base,clean_clip_random_clip,image,1000,500,visual_trajectory,stage_trajectory,1000,500,-0.036817871056919214,7.214718220999808,-0.08417969668898871,7.321655458801038,0.999834,0.9996734740499416,1.0
VisionZIP,VQAv2_Open,64,base_sanity,base,base,clean_clip_random_clip,image,1000,500,projector_trajectory,stage_trajectory,1000,500,0.00015014475857775978,3.9145273980191995,-0.007203627651870761,3.72408601111334,0.9765259999999999,0.9554781117552701,0.874
VisionZIP,VQAv2_Open,64,base_sanity,base,base,clean_clip_random_clip,image,1000,500,llm_trajectory,stage_trajectory,1000,500,-0.14846831926229614,1.7895906879587022,-0.1924925813321577,1.7173806482397747,0.871742,0.7801317399360994,0.496
VisionZIP,VQAv2_Open,64,base_sanity,base,base,clean_clip_random_clip,image,1000,500,all_level_fused,fused,1000,500,-0.07131728887899796,4.9765370006428675,-0.049100384435208214,4.940231800384203,0.99489,0.9891851752354616,0.984
VisionZIP,VQAv2_Open,64,fata_unseen_base_dir,base,fata,clean_clip_random_clip,image,1000,500,visual_trajectory,stage_trajectory,1000,500,-0.036817871056919214,4.074892950259062,-0.08417969668898871,4.151759699269142,0.991946,0.9843171612084339,0.982
VisionZIP,VQAv2_Open,64,fata_unseen_base_dir,base,fata,clean_clip_random_clip,image,1000,500,projector_trajectory,stage_trajectory,1000,500,0.00015014475857775978,1.2253009335934548,-0.007203627651870761,1.17133993383938,0.767678,0.6386717440813439,0.272
VisionZIP,VQAv2_Open,64,fata_unseen_base_dir,base,fata,clean_clip_random_clip,image,1000,500,llm_trajectory,stage_trajectory,1000,500,-0.14846831926229614,1.0253198954635485,-0.1924925813321577,0.9298580140510065,0.7329220000000001,0.6052638251554221,0.258
VisionZIP,VQAv2_Open,64,fata_unseen_base_dir,base,fata,clean_clip_random_clip,image,1000,500,all_level_fused,fused,1000,500,-0.07131728887899796,2.436686449370073,-0.049100384435208214,2.341347416866732,0.9350620000000001,0.8679444782856917,0.658
VisionZIP,VQAv2_Open,64,fata_aware,fata,fata,clean_clip_random_clip,image,1000,500,visual_trajectory,stage_trajectory,1000,500,-0.10042535248161033,3.5957066263305024,-0.17764810113552296,3.548270356897766,0.994236,0.9791354950516392,1.0
VisionZIP,VQAv2_Open,64,fata_aware,fata,fata,clean_clip_random_clip,image,1000,500,projector_trajectory,stage_trajectory,1000,500,-0.12035105729172939,1.216385963453325,-0.11973569679850479,1.0442356852166983,0.758726,0.6579302667977673,0.348
VisionZIP,VQAv2_Open,64,fata_aware,fata,fata,clean_clip_random_clip,image,1000,500,llm_trajectory,stage_trajectory,1000,500,-0.17154260161909998,0.9910601112980674,-0.1952527391876768,0.9101698335912669,0.7326919999999999,0.6091737221119794,0.232
VisionZIP,VQAv2_Open,64,fata_aware,fata,fata,clean_clip_random_clip,image,1000,500,all_level_fused,fused,1000,500,-0.14530152808388994,2.1492890496909576,-0.16708082604157765,1.9907172525662793,0.921454,0.8501180146258074,0.626
