method,dataset,token_budget,protocol,train_attack,test_attack,llm_pool,n_train_attack,n_test_attack,detector,scope,n_test_neg,n_test_pos,test_neg_score_mean,test_pos_score_mean,AUROC,AUPR,TPR@5FPR
FlowCut,VQAv2_Open,64,cage_unseen_base_dir,base,cage,image,500,500,all_level_fused,fused,1000,500,0.06160736216595798,5.7557705206705485,0.99998,0.9999607843137255,1.0
FlowCut,VQAv2_Open,64,caa_unseen_base_dir,base,caa,image,500,500,visual_trajectory,stage,1000,500,-0.036817871056919214,4.808752836582078,0.9824719999999999,0.980445053640818,0.958
FlowCut,VQAv2_Open,64,caa_unseen_base_dir,base,caa,image,500,500,projector_trajectory,stage,1000,500,0.02391567981411458,-0.09915065906424715,0.459232,0.3160666024736085,0.05
FlowCut,VQAv2_Open,64,caa_unseen_base_dir,base,caa,image,500,500,llm_trajectory,stage,1000,500,0.19772427774067852,0.852845645661698,0.6885220000000001,0.469318217627844,0.086
FlowCut,VQAv2_Open,64,caa_unseen_base_dir,base,caa,image,500,500,all_level_fused,fused,1000,500,0.06160736216595798,1.8541492743931764,0.94617,0.8860659175547408,0.754
FlowCut,VQAv2_Open,64,fata_unseen_base_dir,base,fata,image,500,500,visual_trajectory,stage,1000,500,-0.036817871056919214,4.074892950259062,0.991946,0.9843171612084339,0.982
FlowCut,VQAv2_Open,64,fata_unseen_base_dir,base,fata,image,500,500,projector_trajectory,stage,1000,500,0.02391567981411458,0.9079046831883011,0.721026,0.594200469353801,0.278
FlowCut,VQAv2_Open,64,fata_unseen_base_dir,base,fata,image,500,500,llm_trajectory,stage,1000,500,0.19772427774067852,1.5011319528932676,0.800932,0.6259527434135966,0.24
FlowCut,VQAv2_Open,64,fata_unseen_base_dir,base,fata,image,500,500,all_level_fused,fused,1000,500,0.06160736216595798,2.161309862113544,0.967474,0.9280427787653907,0.82
PruMerge,ScienceQA_MC,32,base_sanity,base,base,image,500,500,visual_trajectory,stage,1000,500,0.007487558017921629,5.467226388403708,0.9987180000000001,0.9973436053413159,0.998
PruMerge,ScienceQA_MC,32,base_sanity,base,base,image,500,500,projector_trajectory,stage,1000,500,0.011707346231725254,2.969205112321917,0.953596,0.92702691327081,0.822
PruMerge,ScienceQA_MC,32,base_sanity,base,base,image,500,500,llm_trajectory,stage,1000,500,0.008985968160274482,1.848634817851343,0.892846,0.8350409567785243,0.652
PruMerge,ScienceQA_MC,32,base_sanity,base,base,image,500,500,all_level_fused,fused,1000,500,0.009393624136640433,3.4283554395256557,0.992478,0.9817389188541668,0.972
PruMerge,ScienceQA_MC,32,cage_unseen_base_dir,base,cage,image,500,500,visual_trajectory,stage,1000,500,0.007487558017921629,6.413753057607093,0.9998800000000001,0.9997581229559562,1.0
PruMerge,ScienceQA_MC,32,cage_unseen_base_dir,base,cage,image,500,500,projector_trajectory,stage,1000,500,0.011707346231725254,1.4230409607777588,0.8432819999999999,0.731637272373733,0.378
PruMerge,ScienceQA_MC,32,cage_unseen_base_dir,base,cage,image,500,500,llm_trajectory,stage,1000,500,0.008985968160274482,1.0375532031614125,0.7695639999999999,0.6161440727756373,0.28
PruMerge,ScienceQA_MC,32,cage_unseen_base_dir,base,cage,image,500,500,all_level_fused,fused,1000,500,0.009393624136640433,2.9581157405154213,0.994964,0.9822531194478428,0.988
PruMerge,ScienceQA_MC,32,caa_unseen_base_dir,base,caa,image,500,496,visual_trajectory,stage,992,496,0.00798702759087659,3.156288553254407,0.9701360887096775,0.9371188562227721,0.8830645161290323
PruMerge,ScienceQA_MC,32,caa_unseen_base_dir,base,caa,image,500,496,projector_trajectory,stage,992,496,0.01669621711666641,2.2560615097021484,0.8411241545265348,0.8022604340307553,0.5745967741935484
PruMerge,ScienceQA_MC,32,caa_unseen_base_dir,base,caa,image,500,496,llm_trajectory,stage,992,496,0.012853676482757061,2.6593669769849964,0.8472172541623308,0.826736592727086,0.6391129032258065
